sku,field,ua_or_diff,ru_or_bad,url
2048057792,descr_full,"Кондитерська холодильна вітрина Gooder FC-500SCD Cube – це обладнання для торгових точок, кафе та кондитерських. Вигідно представить продукцію у потрібному світлі. Вага: 170 кг; Вага в упаковці: 200 к","Кондитерська холодильна вітрина Gooder FC-500SCD Cube – це обладнання для торгових точок, кафе та кондитерських. Вигідно представить продукцію у потрібному світлі. Вага: 170 кг; Вага в упаковці: 200 к",https://labresta.com.ua/vitryna-kondyterska-gooder-fc-500scd-cube/
2048068101,mod_name,Вітрина кондитерська Gooder FC-600RCD,Вітрина кондитерська Gooder FC-600RCD,https://labresta.com.ua/vitryna-kondyterska-gooder-fc-600rcd/
2048068101,descr_full,"Кондитерська холодильна вітрина Gooder FC-600RCD – це обладнання для торгових точок, кафе та кондитерських. Вигідно представить продукцію у потрібному світлі. Вага: 180 кг; Вага в упаковці: 190 кг; Ви","Кондитерська холодильна вітрина Gooder FC-600RCD – це обладнання для торгових точок, кафе та кондитерських. Вигідно представить продукцію у потрібному світлі. Вага: 180 кг; Вага в упаковці: 190 кг; Ви",https://labresta.com.ua/vitryna-kondyterska-gooder-fc-600rcd/
2048082405,mod_name,Вітрина кондитерська Gooder FC-700SCD Cube,Вітрина кондитерська Gooder FC-700SCD Cube,https://labresta.com.ua/vitryna-kondyterska-gooder-fc-700scd-cube/
2048082405,descr_full,"Кондитерська холодильна вітрина Gooder FC-700SCD – це обладнання для торгових точок, кафе та кондитерських. Вигідно представить продукцію у потрібному світлі. Вага: 245 кг; Вага в упаковці: 255 кг; Ви","Кондитерська холодильна вітрина Gooder FC-700SCD – це обладнання для торгових точок, кафе та кондитерських. Вигідно представить продукцію у потрібному світлі. Вага: 245 кг; Вага в упаковці: 255 кг; Ви",https://labresta.com.ua/vitryna-kondyterska-gooder-fc-700scd-cube/
2048085746,mod_name,Вітрина кондитерська Gooder FC-700RA,Вітрина кондитерська Gooder FC-700RA,https://labresta.com.ua/vitryna-kondyterska-gooder-fc-700ra/
2048085746,descr_full,"Кондитерська холодильна вітрина Gooder FC-700RA – це обладнання для торгових точок, кафе та кондитерських. Вигідно представить продукцію у потрібному світлі. Вага: 190 кг; Вага в упаковці: 250 кг; Вик","Кондитерська холодильна вітрина Gooder FC-700RA – це обладнання для торгових точок, кафе та кондитерських. Вигідно представить продукцію у потрібному світлі. Вага: 190 кг; Вага в упаковці: 250 кг; Вик",https://labresta.com.ua/vitryna-kondyterska-gooder-fc-700ra/
2048087150,mod_name,Вітрина кондитерська Gooder FC-700RCD,Вітрина кондитерська Gooder FC-700RCD,https://labresta.com.ua/vitryna-kondyterska-gooder-fc-700rcd/
2048087150,descr_full,"Кондитерська холодильна вітрина Gooder FC-700RCD – це обладнання для торгових точок, кафе та кондитерських. Вигідно представить продукцію у потрібному світлі. Вага: 220 кг; Вага в упаковці: 230 кг; Ви","Кондитерська холодильна вітрина Gooder FC-700RCD – це обладнання для торгових точок, кафе та кондитерських. Вигідно представить продукцію у потрібному світлі. Вага: 220 кг; Вага в упаковці: 230 кг; Ви",https://labresta.com.ua/vitryna-kondyterska-gooder-fc-700rcd/
2048269579,mod_name,Вітрина холодильна Gooder VRX1400/330,Вітрина холодильна Gooder VRX1400/330,https://labresta.com.ua/vitryna-kholodylna-gooder-vrx1400-330/
2048269579,descr_full,"Холодильна вітрина саладетта Gooder VRX1400/330 чудово підходить для короткочасного зберігання та демонстрації, попередньо охолоджених продуктів (салатів, закусок, гарнірів) у магазинах, кафе, барах, ","Холодильна вітрина саладетта Gooder VRX1400/330 чудово підходить для короткочасного зберігання та демонстрації, попередньо охолоджених продуктів (салатів, закусок, гарнірів) у магазинах, кафе, барах, ",https://labresta.com.ua/vitryna-kholodylna-gooder-vrx1400-330/
2048277030,mod_name,Вітрина холодильна Gooder VRX1500/380,Вітрина холодильна Gooder VRX1500/380,https://labresta.com.ua/vitryna-kholodylna-gooder-vrx1500-380/
2048277030,descr_full,"Холодильна вітрина саладетта Gooder VRX1400/330 чудово підходить для короткочасного зберігання та демонстрації, попередньо охолоджених продуктів (салатів, закусок, гарнірів) у магазинах, кафе, барах, ","Холодильна вітрина саладетта Gooder VRX1400/330 чудово підходить для короткочасного зберігання та демонстрації, попередньо охолоджених продуктів (салатів, закусок, гарнірів) у магазинах, кафе, барах, ",https://labresta.com.ua/vitryna-kholodylna-gooder-vrx1500-380/
2048278116,mod_name,Вітрина холодильна Gooder VRX2000/330,Вітрина холодильна Gooder VRX2000/330,https://labresta.com.ua/vitryna-kholodylna-gooder-vrx2000-330/
2048278116,descr_full,"Холодильна вітрина саладетта Gooder VRX2000/330 чудово підходить для короткочасного зберігання та демонстрації, попередньо охолоджених продуктів (салатів, закусок, гарнірів) у магазинах, кафе, барах, ","Холодильна вітрина саладетта Gooder VRX2000/330 чудово підходить для короткочасного зберігання та демонстрації, попередньо охолоджених продуктів (салатів, закусок, гарнірів) у магазинах, кафе, барах, ",https://labresta.com.ua/vitryna-kholodylna-gooder-vrx2000-330/
2060578834,mod_name,Вітрина холодильна для суші Hurakan HKN-VRS62L чорна,Вітрина холодильна для суші Hurakan HKN-VRS62L чорна,https://labresta.com.ua/vitryna-kholodylna-dlia-sushi-hurakan-hkn-vrs62l-chorna/
2060578834,descr_full,"Cуші-кейс Hurakan HKN-VRS62L black призначений для короткочасного зберігання суші, сашимі, ролів і т.д. Характеристики: Внутрішній об'єм: 62 л Місткість: 6 гастроємностей GN 1/3 Температурний режим: +","Cуші-кейс Hurakan HKN-VRS62L black призначений для короткочасного зберігання суші, сашимі, ролів і т.д. Характеристики: Внутрішній об'єм: 62 л Місткість: 6 гастроємностей GN 1/3 Температурний режим: +",https://labresta.com.ua/vitryna-kholodylna-dlia-sushi-hurakan-hkn-vrs62l-chorna/
2060589639,mod_name,Вітрина холодильна для суші Hurakan HKN-VRS52L чорна,Вітрина холодильна для суші Hurakan HKN-VRS52L чорна,https://labresta.com.ua/vitryna-kholodylna-dlia-sushi-hurakan-hkn-vrs52l-chorna/
2060589639,descr_full,"Cуші-кейс Hurakan HKN-VRS52L black призначений для короткочасного зберігання суші, сашимі, ролів і т.д. Характеристики: Внутрішній об'єм: 52 л Місткість : 5 гастроємностей GN 1/3 Температурний режим: ","Cуші-кейс Hurakan HKN-VRS52L black призначений для короткочасного зберігання суші, сашимі, ролів і т.д. Характеристики: Внутрішній об'єм: 52 л Місткість : 5 гастроємностей GN 1/3 Температурний режим: ",https://labresta.com.ua/vitryna-kholodylna-dlia-sushi-hurakan-hkn-vrs52l-chorna/
2083068169,mod_name,Вітрина холодильна Forcold G-VRX1200-330,Вітрина холодильна Forcold G-VRX1200-330,https://labresta.com.ua/vitryna-kholodylna-forcold-g-vrx1200-330/
2083068169,descr_full,"Холодильна вітрина саладетта Forcold G-VRX1200-330 чудово підходить для короткочасного зберігання та демонстрації, попередньо охолоджених продуктів (салатів, закусок, гарнірів) у магазинах, кафе, бара","Холодильна вітрина саладетта Forcold G-VRX1200-330 чудово підходить для короткочасного зберігання та демонстрації, попередньо охолоджених продуктів (салатів, закусок, гарнірів) у магазинах, кафе, бара",https://labresta.com.ua/vitryna-kholodylna-forcold-g-vrx1200-330/
2083950404,mod_name,Вітрина холодильна REEDNEE RTW-108B,Вітрина холодильна REEDNEE RTW-108B,https://labresta.com.ua/vitryna-kholodylna-reednee-rtw-108b/
2083950404,descr_full,"Холодильна вітрина REEDNEE RTW-108B чудово підходить для короткочасного зберігання та демонстрації, попередньо охолоджених продуктів (салатів, закусок, гарнірів) у магазинах, кафе, барах, ресторанах, ","Холодильна вітрина REEDNEE RTW-108B чудово підходить для короткочасного зберігання та демонстрації, попередньо охолоджених продуктів (салатів, закусок, гарнірів) у магазинах, кафе, барах, ресторанах, ",https://labresta.com.ua/vitryna-kholodylna-reednee-rtw-108b/
2083953565,mod_name,Вітрина холодильна REEDNEE RTW120B,Вітрина холодильна REEDNEE RTW120B,https://labresta.com.ua/vitryna-kholodylna-reednee-rtw120b/
2083953565,descr_full,"Холодильна вітрина REEDNEE RTW120B чудово підходить для короткочасного зберігання та демонстрації, попередньо охолоджених продуктів (салатів, закусок, гарнірів) у магазинах, кафе, барах, ресторанах, с","Холодильна вітрина REEDNEE RTW120B чудово підходить для короткочасного зберігання та демонстрації, попередньо охолоджених продуктів (салатів, закусок, гарнірів) у магазинах, кафе, барах, ресторанах, с",https://labresta.com.ua/vitryna-kholodylna-reednee-rtw120b/
2083955049,mod_name,Вітрина холодильна REEDNEE RTW160B,Вітрина холодильна REEDNEE RTW160B,https://labresta.com.ua/vitryna-kholodylna-reednee-rtw160b/
2083955049,descr_full,"Холодильна вітрина REEDNEE RTW160B чудово підходить для короткочасного зберігання та демонстрації, попередньо охолоджених продуктів (салатів, закусок, гарнірів) у магазинах, кафе, барах, ресторанах, с","Холодильна вітрина REEDNEE RTW160B чудово підходить для короткочасного зберігання та демонстрації, попередньо охолоджених продуктів (салатів, закусок, гарнірів) у магазинах, кафе, барах, ресторанах, с",https://labresta.com.ua/vitryna-kholodylna-reednee-rtw160b/
2092070316,meta_keys,"морозильный ящик, морозилка, frostor, ларь стекло, ларь морозильный, ларь морозильник, ларь морозильный двойной, ларь морозильная, фростор, ларь бонета, бонета, бонет, морозильная бонета, морозильная ","морозильный ящик, морозилка, frostor, ларь стекло, ларь морозильный, ларь морозильник, ларь морозильный двойной, ларь морозильная, фростор, ларь бонета, бонета, бонет, морозильная бонета, морозильная ",https://labresta.com.ua/boneta-morozylna-juka-m800s/
2106565533,mod_name,Вітрина холодильна Frosty GN 900CT,Вітрина холодильна Frosty GN 900CT,https://labresta.com.ua/vitryna-kholodylna-frosty-gn-900ct/
2106565533,descr_full,"Frosty GN 900CT - сучасне професійне холодильне обладнання, призначене для реалізації харчових продуктів з відкритим доступом покупця до товарів, у форматі самообслуговування, у продуктових магазинах,","Frosty GN 900CT - сучасне професійне холодильне обладнання, призначене для реалізації харчових продуктів з відкритим доступом покупця до товарів, у форматі самообслуговування, у продуктових магазинах,",https://labresta.com.ua/vitryna-kholodylna-frosty-gn-900ct/
2106695307,mod_name,Вітрина холодильна Frosty GN1200CT,Вітрина холодильна Frosty GN1200CT,https://labresta.com.ua/vitryna-kholodylna-frosty-gn1200ct/
2106695307,descr_full,"Frosty GN1200CT - сучасне професійне холодильне обладнання, призначене для реалізації харчових продуктів з відкритим доступом покупця до товарів, у форматі самообслуговування, у продуктових магазинах,","Frosty GN1200CT - сучасне професійне холодильне обладнання, призначене для реалізації харчових продуктів з відкритим доступом покупця до товарів, у форматі самообслуговування, у продуктових магазинах,",https://labresta.com.ua/vitryna-kholodylna-frosty-gn1200ct/
2106700995,mod_name,Вітрина холодильна Frosty GN 900RT,Вітрина холодильна Frosty GN 900RT,https://labresta.com.ua/vitryna-kholodylna-frosty-gn-900rt/
2106700995,descr_full,"Frosty GN 900RT - сучасне професійне холодильне обладнання, призначене для реалізації харчових продуктів з відкритим доступом покупця до товарів, у форматі самообслуговування, у продуктових магазинах,","Frosty GN 900RT - сучасне професійне холодильне обладнання, призначене для реалізації харчових продуктів з відкритим доступом покупця до товарів, у форматі самообслуговування, у продуктових магазинах,",https://labresta.com.ua/vitryna-kholodylna-frosty-gn-900rt/
2106705613,mod_name,Вітрина холодильна Frosty GN1200RT,Вітрина холодильна Frosty GN1200RT,https://labresta.com.ua/vitryna-kholodylna-frosty-gn1200rt/
2106705613,descr_full,"Frosty GN1200RT - сучасне професійне холодильне обладнання, призначене для реалізації харчових продуктів з відкритим доступом покупця до товарів, у форматі самообслуговування, у продуктових магазинах,","Frosty GN1200RT - сучасне професійне холодильне обладнання, призначене для реалізації харчових продуктів з відкритим доступом покупця до товарів, у форматі самообслуговування, у продуктових магазинах,",https://labresta.com.ua/vitryna-kholodylna-frosty-gn1200rt/
2106713615,mod_name,Вітрина кондитерська Frosty GN 900R2,Вітрина кондитерська Frosty GN 900R2,https://labresta.com.ua/vitryna-kondyterska-frosty-gn-900r2/
2106713615,descr_full,"Холодильна вітрина GN 900R2 чудово підходить для демонстрації випічки, тортів, тістечок. Панорамний огляд та полиці з підсвічуванням представляють товар з кращого боку. Технічні характеристики: об'єм ","Холодильна вітрина GN 900R2 чудово підходить для демонстрації випічки, тортів, тістечок. Панорамний огляд та полиці з підсвічуванням представляють товар з кращого боку. Технічні характеристики: об'єм ",https://labresta.com.ua/vitryna-kondyterska-frosty-gn-900r2/
2106716253,mod_name,Вітрина кондитерська Frosty GN1200R2,Вітрина кондитерська Frosty GN1200R2,https://labresta.com.ua/vitryna-kondyterska-frosty-gn1200r2/
2106716253,descr_full,"Холодильна вітрина GN1200R2 чудово підходить для демонстрації випічки, тортів, тістечок. Панорамний огляд та полиці з підсвічуванням представляють товар з кращого боку. Технічні характеристики: об'єм ","Холодильна вітрина GN1200R2 чудово підходить для демонстрації випічки, тортів, тістечок. Панорамний огляд та полиці з підсвічуванням представляють товар з кращого боку. Технічні характеристики: об'єм ",https://labresta.com.ua/vitryna-kondyterska-frosty-gn1200r2/
2107349414,meta_keys,"шкаф для напитков, инокс, L, шкаф, витрина, шкаф-витрина, холодильный, кондитерский, демонстрационный, стеклянный, стекляный, прозрачный, по, стекло, со, стеклом, шафа, вітрина, шафа-вітрина, холодиль","шкаф для напитков, инокс, L, шкаф, витрина, шкаф-витрина, холодильный, кондитерский, демонстрационный, стеклянный, стекляный, прозрачный, по, стекло, со, стеклом, шафа, вітрина, шафа-вітрина, холодиль",https://labresta.com.ua/kondyterska-shafa-brillis-dn4-sy-r290/
2125819928,mod_name,Вітрина холодильна XCW-120 CUBE Gooder,Вітрина холодильна XCW-120 CUBE Gooder,https://labresta.com.ua/vitryna-kholodylna-xcw-120-cube-gooder/
2125819928,descr_full,Вітрина холодильна XCW-120 CUBE Gooder настільна використовується для зберігання та презентації кондитерських виробів і фаст-фуду. Технічні характеристики: Вага: 57 кг Вага в упаковці: 60 кг Загальний,Вітрина холодильна XCW-120 CUBE Gooder настільна використовується для зберігання та презентації кондитерських виробів і фаст-фуду. Технічні характеристики: Вага: 57 кг Вага в упаковці: 60 кг Загальний,https://labresta.com.ua/vitryna-kholodylna-xcw-120-cube-gooder/
2125848581,mod_name,Вітрина холодильна XCW-160 CUBE Gooder,Вітрина холодильна XCW-160 CUBE Gooder,https://labresta.com.ua/vitryna-kholodylna-xcw-160-cube-gooder/
2125848581,descr_full,Вітрина холодильна XCW-160 CUBE Gooder настільна використовується для зберігання та презентації кондитерських виробів і фаст-фуду. Технічні характеристики: Вага: 66 кг Вага в упаковці: 70 кг Загальний,Вітрина холодильна XCW-160 CUBE Gooder настільна використовується для зберігання та презентації кондитерських виробів і фаст-фуду. Технічні характеристики: Вага: 66 кг Вага в упаковці: 70 кг Загальний,https://labresta.com.ua/vitryna-kholodylna-xcw-160-cube-gooder/
2126072584,mod_name,Вітрина холодильна XCW-160LS Gooder,Вітрина холодильна XCW-160LS Gooder,https://labresta.com.ua/vitryna-kholodylna-xcw-160ls-gooder/
2126072584,descr_full,Вітрина холодильна XCW-160LS Gooder настільна використовується для зберігання та презентації кондитерських виробів і фаст-фуду. Технічні характеристики: Вага: 66 кг Вага в упаковці: 70 кг Загальний об,Вітрина холодильна XCW-160LS Gooder настільна використовується для зберігання та презентації кондитерських виробів і фаст-фуду. Технічні характеристики: Вага: 66 кг Вага в упаковці: 70 кг Загальний об,https://labresta.com.ua/vitryna-kholodylna-xcw-160ls-gooder/
2132361317,mod_name,Вітрина холодильна HURAKAN HKN-LPD100B,Вітрина холодильна HURAKAN HKN-LPD100B,https://labresta.com.ua/vitryna-kholodylna-hurakan-hkn-lpd100b/
2132361317,descr_full,"Холодильна вітрина HURAKAN HKN-LPD100B чудово підходить для короткочасного зберігання та демонстрації, попередньо охолоджених продуктів (салатів, закусок, гарнірів) у магазинах, кафе, барах, ресторана","Холодильна вітрина HURAKAN HKN-LPD100B чудово підходить для короткочасного зберігання та демонстрації, попередньо охолоджених продуктів (салатів, закусок, гарнірів) у магазинах, кафе, барах, ресторана",https://labresta.com.ua/vitryna-kholodylna-hurakan-hkn-lpd100b/
2132368022,mod_name,Вітрина холодильна HURAKAN HKN-LPD120S,Вітрина холодильна HURAKAN HKN-LPD120S,https://labresta.com.ua/vitryna-kholodylna-hurakan-hkn-lpd120s/
2132368022,descr_full,"Холодильна вітрина HURAKAN HKN-LPD120S чудово підходить для короткочасного зберігання та демонстрації, попередньо охолоджених продуктів (салатів, закусок, гарнірів) у магазинах, кафе, барах, ресторана","Холодильна вітрина HURAKAN HKN-LPD120S чудово підходить для короткочасного зберігання та демонстрації, попередньо охолоджених продуктів (салатів, закусок, гарнірів) у магазинах, кафе, барах, ресторана",https://labresta.com.ua/vitryna-kholodylna-hurakan-hkn-lpd120s/
2132372140,mod_name,Вітрина холодильна HURAKAN HKN-UPD78B black,Вітрина холодильна HURAKAN HKN-UPD78B black,https://labresta.com.ua/vitryna-kholodylna-hurakan-hkn-upd78b-black/
2132372140,descr_full,"Холодильна вітрина HURAKAN HKN-UPD78B чудово підходить для короткочасного зберігання та демонстрації, попередньо охолоджених продуктів (салатів, закусок, гарнірів) у магазинах, кафе, барах, ресторанах","Холодильна вітрина HURAKAN HKN-UPD78B чудово підходить для короткочасного зберігання та демонстрації, попередньо охолоджених продуктів (салатів, закусок, гарнірів) у магазинах, кафе, барах, ресторанах",https://labresta.com.ua/vitryna-kholodylna-hurakan-hkn-upd78b-black/
2135576540,mod_name,Вітрина холодильна HURAKAN HKN-UPD98B Black,Вітрина холодильна HURAKAN HKN-UPD98B Black,https://labresta.com.ua/vitryna-kholodylna-hurakan-hkn-upd98b-black/
2135576540,descr_full,"Холодильна вітрина HURAKAN чудово підходить для короткочасного зберігання та демонстрації, попередньо охолоджених продуктів (салатів, закусок, гарнірів) у магазинах, кафе, барах, ресторанах, суші-бара","Холодильна вітрина HURAKAN чудово підходить для короткочасного зберігання та демонстрації, попередньо охолоджених продуктів (салатів, закусок, гарнірів) у магазинах, кафе, барах, ресторанах, суші-бара",https://labresta.com.ua/vitryna-kholodylna-hurakan-hkn-upd98b-black/
2135580397,mod_name,Вітрина холодильна HURAKAN HKN-UPD78W White,Вітрина холодильна HURAKAN HKN-UPD78W White,https://labresta.com.ua/vitryna-kholodylna-hurakan-hkn-upd78w-white/
2135580397,descr_full,"Холодильна вітрина HURAKAN чудово підходить для короткочасного зберігання та демонстрації, попередньо охолоджених продуктів (салатів, закусок, гарнірів) у магазинах, кафе, барах, ресторанах, суші-бара","Холодильна вітрина HURAKAN чудово підходить для короткочасного зберігання та демонстрації, попередньо охолоджених продуктів (салатів, закусок, гарнірів) у магазинах, кафе, барах, ресторанах, суші-бара",https://labresta.com.ua/vitryna-kholodylna-hurakan-hkn-upd78w-white/
2183924090,mod_name,Вітрина кондитерська Gooder XC-275 CUBE,Вітрина кондитерська Gooder XC-275 CUBE,https://labresta.com.ua/vitryna-kondyterska-gooder-xc-275-cube/
2183924090,descr_full,"Кондитерська холодильна вітрина Gooder XC-275 CUBE – це обладнання для торгових точок, кафе та кондитерських. Вигідно представить продукцію у потрібному світлі. Технічні характеристики: Вага: 160 кг; ","Кондитерська холодильна вітрина Gooder XC-275 CUBE – це обладнання для торгових точок, кафе та кондитерських. Вигідно представить продукцію у потрібному світлі. Технічні характеристики: Вага: 160 кг; ",https://labresta.com.ua/vitryna-kondyterska-gooder-xc-275-cube/
2183933262,mod_name,Вітрина кондитерська Gooder XC-375 CUBE,Вітрина кондитерська Gooder XC-375 CUBE,https://labresta.com.ua/vitryna-kondyterska-gooder-xc-375-cube/
2183933262,descr_full,"Кондитерська холодильна вітрина Gooder XC-375 CUBE – це обладнання для торгових точок, кафе та кондитерських. Вигідно представить продукцію у потрібному світлі. Технічні характеристики: Вага: 180 кг; ","Кондитерська холодильна вітрина Gooder XC-375 CUBE – це обладнання для торгових точок, кафе та кондитерських. Вигідно представить продукцію у потрібному світлі. Технічні характеристики: Вага: 180 кг; ",https://labresta.com.ua/vitryna-kondyterska-gooder-xc-375-cube/
2183937319,mod_name,Вітрина кондитерська Gooder XC-58L,Вітрина кондитерська Gooder XC-58L,https://labresta.com.ua/vitryna-kondyterska-gooder-xc-58l/
2183937319,descr_full,"Кондитерська холодильна вітрина Gooder XC-58L – це обладнання для торгових точок, кафе та кондитерських. Вигідно представить продукцію у потрібному світлі. Технічні характеристики: Вага: 31 кг; Вага в","Кондитерська холодильна вітрина Gooder XC-58L – це обладнання для торгових точок, кафе та кондитерських. Вигідно представить продукцію у потрібному світлі. Технічні характеристики: Вага: 31 кг; Вага в",https://labresta.com.ua/vitryna-kondyterska-gooder-xc-58l/
2183942118,mod_name,Вітрина кондитерська Gooder XC-68L,Вітрина кондитерська Gooder XC-68L,https://labresta.com.ua/vitryna-kondyterska-gooder-xc-68l/
2183942118,descr_full,"Кондитерська холодильна вітрина Gooder XC-68L – це обладнання для торгових точок, кафе та кондитерських. Вигідно представить продукцію у потрібному світлі. Технічні характеристики: Вага: 34 кг; Вага в","Кондитерська холодильна вітрина Gooder XC-68L – це обладнання для торгових точок, кафе та кондитерських. Вигідно представить продукцію у потрібному світлі. Технічні характеристики: Вага: 34 кг; Вага в",https://labresta.com.ua/vitryna-kondyterska-gooder-xc-68l/
2183945725,mod_name,Вітрина кондитерська Gooder XC-78L,Вітрина кондитерська Gooder XC-78L,https://labresta.com.ua/vitryna-kondyterska-gooder-xc-78l/
2183945725,descr_full,"Кондитерська холодильна вітрина Gooder XC-78L – це обладнання для торгових точок, кафе та кондитерських. Вигідно представить продукцію у потрібному світлі. Технічні характеристики: Вага: 35 кг; Вага в","Кондитерська холодильна вітрина Gooder XC-78L – це обладнання для торгових точок, кафе та кондитерських. Вигідно представить продукцію у потрібному світлі. Технічні характеристики: Вага: 35 кг; Вага в",https://labresta.com.ua/vitryna-kondyterska-gooder-xc-78l/
2183947557,mod_name,Вітрина кондитерська Gooder XC-98L,Вітрина кондитерська Gooder XC-98L,https://labresta.com.ua/vitryna-kondyterska-gooder-xc-98l/
2183947557,descr_full,"Кондитерська холодильна вітрина Gooder XC-98L – це обладнання для торгових точок, кафе та кондитерських. Вигідно представить продукцію у потрібному світлі. Технічні характеристики: Вага: 39 кг; Вага в","Кондитерська холодильна вітрина Gooder XC-98L – це обладнання для торгових точок, кафе та кондитерських. Вигідно представить продукцію у потрібному світлі. Технічні характеристики: Вага: 39 кг; Вага в",https://labresta.com.ua/vitryna-kondyterska-gooder-xc-98l/
2183960566,mod_name,Вітрина холодильна Gooder BX-1290 Cube,Вітрина холодильна Gooder BX-1290 Cube,https://labresta.com.ua/vitryna-kholodylna-gooder-bx-1290-cube/
2183960566,descr_full,"Гастрономічна витрина, що поєднала в собі вишуканий дизайн та високу якість. Ідеально підходить для магазинів, супермаркетів, закладів харчування для демонстрації та реалізації різноманітних продуктів","Гастрономічна витрина, що поєднала в собі вишуканий дизайн та високу якість. Ідеально підходить для магазинів, супермаркетів, закладів харчування для демонстрації та реалізації різноманітних продуктів",https://labresta.com.ua/vitryna-kholodylna-gooder-bx-1290-cube/
2183966600,mod_name,Вітрина холодильна Gooder BX-1590 Cube,Вітрина холодильна Gooder BX-1590 Cube,https://labresta.com.ua/vitryna-kholodylna-gooder-bx-1590-cube/
2183966600,descr_full,"Гастрономічна витрина, що поєднала в собі вишуканий дизайн та високу якість. Ідеально підходить для магазинів, супермаркетів, закладів харчування для демонстрації та реалізації різноманітних продуктів","Гастрономічна витрина, що поєднала в собі вишуканий дизайн та високу якість. Ідеально підходить для магазинів, супермаркетів, закладів харчування для демонстрації та реалізації різноманітних продуктів",https://labresta.com.ua/vitryna-kholodylna-gooder-bx-1590-cube/
2183970408,mod_name,Вітрина холодильна Gooder BX-2090 Cube,Вітрина холодильна Gooder BX-2090 Cube,https://labresta.com.ua/vitryna-kholodylna-gooder-bx-2090-cube/
2183970408,descr_full,"Гастрономічна витрина, що поєднала в собі вишуканий дизайн та високу якість. Ідеально підходить для магазинів, супермаркетів, закладів харчування для демонстрації та реалізації різноманітних продуктів","Гастрономічна витрина, що поєднала в собі вишуканий дизайн та високу якість. Ідеально підходить для магазинів, супермаркетів, закладів харчування для демонстрації та реалізації різноманітних продуктів",https://labresta.com.ua/vitryna-kholodylna-gooder-bx-2090-cube/
2220286343,mod_name,Морозильна скриня Gooder UDD 500 BK,Морозильна скриня Gooder UDD 500 BK,https://labresta.com.ua/morozylna-skrynia-gooder-udd-500-bk/
2220286343,descr_full,"Морозильна скриня Gooder UDD 500 BK популярна модель завдяки оптимальному співвідношенню ціни, якості, хорошої місткості та економії електрики. Технічні характеристики: Вага: 76 кг; Вага в упаковці: 9","Морозильна скриня Gooder UDD 500 BK популярна модель завдяки оптимальному співвідношенню ціни, якості, хорошої місткості та економії електрики. Технічні характеристики: Вага: 76 кг; Вага в упаковці: 9",https://labresta.com.ua/morozylna-skrynia-gooder-udd-500-bk/
2220288083,mod_name,Морозильна скриня Gooder UDD 600 BK,Морозильна скриня Gooder UDD 600 BK,https://labresta.com.ua/morozylna-skrynia-gooder-udd-600-bk/
2220288083,descr_full,"Морозильна скриня Gooder UDD 600 BK популярна модель завдяки оптимальному співвідношенню ціни, якості, хорошої місткості та економії електрики. Технічні характеристики: Вага: 98 кг; Вага в упаковці: 1","Морозильна скриня Gooder UDD 600 BK популярна модель завдяки оптимальному співвідношенню ціни, якості, хорошої місткості та економії електрики. Технічні характеристики: Вага: 98 кг; Вага в упаковці: 1",https://labresta.com.ua/morozylna-skrynia-gooder-udd-600-bk/
2300785385,mod_name,Вітрина холодильна EWT INOX RTW100B,Вітрина холодильна EWT INOX RTW100B,https://labresta.com.ua/vitryna-kholodylna-ewt-inox-rtw100b/
2300785385,descr_full,Вітрина холодильна настільна EWT INOX RTW100B використовується для зберігання та презентації кондитерських виробів та фаст-фуду. Технічні характеристики: верхня підсвічування об'єм 100 л механічне упр,Вітрина холодильна настільна EWT INOX RTW100B використовується для зберігання та презентації кондитерських виробів та фаст-фуду. Технічні характеристики: верхня підсвічування об'єм 100 л механічне упр,https://labresta.com.ua/vitryna-kholodylna-ewt-inox-rtw100b/
2336623287,mod_name,Скриня морозильна Forcar G-BD350S,Скриня морозильна Forcar G-BD350S,https://labresta.com.ua/skrynia-morozylna-forcar-g-bd350s/
2336623287,descr_full,"Морозильна скриня Forcar G-BD350S - професійне морозильне обладнання, призначене для зберігання напівфабрикатів та заморожених продуктів. Технічні характеристики: 1 кришка. Об'єм 269 л. 1 кошик. Робоч","Морозильна скриня Forcar G-BD350S - професійне морозильне обладнання, призначене для зберігання напівфабрикатів та заморожених продуктів. Технічні характеристики: 1 кришка. Об'єм 269 л. 1 кошик. Робоч",https://labresta.com.ua/skrynia-morozylna-forcar-g-bd350s/
2336639497,mod_name,Скриня морозильна Forcar G-BD450S,Скриня морозильна Forcar G-BD450S,https://labresta.com.ua/skrynia-morozylna-forcar-g-bd450s/
2336639497,descr_full,"Морозильна скриня Forcar G-BD450S - професійне морозильне обладнання, призначене для зберігання напівфабрикатів та заморожених продуктів. Технічні характеристики: 1 кришка. Об'єм 354 л. 1 кошик. Робоч","Морозильна скриня Forcar G-BD450S - професійне морозильне обладнання, призначене для зберігання напівфабрикатів та заморожених продуктів. Технічні характеристики: 1 кришка. Об'єм 354 л. 1 кошик. Робоч",https://labresta.com.ua/skrynia-morozylna-forcar-g-bd450s/
2336647357,mod_name,Скриня морозильна Forcar G-BD550S,Скриня морозильна Forcar G-BD550S,https://labresta.com.ua/skrynia-morozylna-forcar-g-bd550s/
