sku,field,ua_or_diff,ru_or_bad,url
2380647543,descr_full,h4: UA=1/RU=0; p: UA=4/RU=5,len(UA)=1463 len(RU)=1527,https://labresta.com.ua/shafa-kholodylna-ubc-super-large/4161/
2380655044,descr_full,h4: UA=1/RU=0; p: UA=9/RU=10,len(UA)=1740 len(RU)=1777,https://labresta.com.ua/shafa-kholodylna-ubc-extra-large/
1775843181,descr_full,p: UA=1/RU=3,len(UA)=636 len(RU)=643,https://labresta.com.ua/shafa-kholodylna-tefcold-ur400sg-neirzh/
2215585521,descr_full,p: UA=3/RU=2,len(UA)=1376 len(RU)=1345,https://labresta.com.ua/shafa-kholodylna-ubc-large-1200-l/
2379537724,descr_full,p: UA=5/RU=9; span: UA=0/RU=8,len(UA)=1768 len(RU)=1803,https://labresta.com.ua/shafa-kholodylna-ubc-energy-ad/
2379520133,descr_full,h4: UA=1/RU=0; p: UA=2/RU=5; span: UA=0/RU=3,len(UA)=1119 len(RU)=1156,https://labresta.com.ua/shafa-kholodylna-ubc-dynamic-plus/
2239432973,descr_full,font: UA=4/RU=0,len(UA)=623 len(RU)=642,https://labresta.com.ua/shafa-kholodylna-dlia-napoiv-goodfood-bc160bw2led/
2239439273,descr_full,font: UA=4/RU=0,len(UA)=624 len(RU)=686,https://labresta.com.ua/shafa-kholodylna-dlia-napoiv-goodfood-bc160bw2ledcol/
2239461449,descr_full,font: UA=4/RU=0,len(UA)=624 len(RU)=686,https://labresta.com.ua/shafa-kholodylna-dlia-napoiv-goodfood-bc360bw2ledcol/
2239481157,descr_full,font: UA=4/RU=0,len(UA)=624 len(RU)=686,https://labresta.com.ua/shafa-kholodylna-dlia-napoiv-goodfood-bc480bw2ledcol/
1499588290,descr_full,p: UA=2/RU=0,len(UA)=759 len(RU)=767,https://labresta.com.ua/kholodylnyi-stil-na-4-yashchyky-1400kh600-mm-tehma/
1499593560,descr_full,p: UA=1/RU=0,len(UA)=708 len(RU)=717,https://labresta.com.ua/kholodylnyi-stil-na-6-yashchykiv-1860kh600-mm-tehma/
2046671059,descr_full,li: UA=14/RU=16; span: UA=0/RU=1,len(UA)=1671 len(RU)=1744,https://labresta.com.ua/shafa-morozylna-brillis-bl7-m-r290-ef/
2094488928,descr_full,strong: UA=0/RU=1,len(UA)=1861 len(RU)=1887,https://labresta.com.ua/shafa-morozylna-juka-nd75g/
2141755896,descr_full,li: UA=23/RU=24,len(UA)=709 len(RU)=761,https://labresta.com.ua/shafa-morozylna-tefcold-uf400s/
2284538874,descr_full,br: UA=3/RU=2; strong: UA=3/RU=2,len(UA)=1713 len(RU)=1748,https://labresta.com.ua/shafa-morozylna-brillis-bl9-led-r290-ef-inv-z-invertornoiu-tekhnolohiieiu/
2380658273,descr_full,span: UA=0/RU=7,len(UA)=2252 len(RU)=2253,https://labresta.com.ua/shafa-morozylna-ubc-super-large-ad-lb/
2380661181,descr_full,font: UA=22/RU=0; span: UA=0/RU=2,len(UA)=487 len(RU)=487,https://labresta.com.ua/shafa-morozylna-ubc-super-large-ad-lb-st-nerzhaviika/
2134354481,descr_full,p: UA=7/RU=6,len(UA)=1162 len(RU)=1162,https://labresta.com.ua/shafa-morozylna-tefcold-uf50g-p/
2047212257,descr_full,br: UA=7/RU=1; li: UA=0/RU=8; p: UA=7/RU=5; ul: UA=0/RU=1,len(UA)=1764 len(RU)=1776,https://labresta.com.ua/shafa-morozylna-brillis-bl4-r290/
667982768,descr_full,strong: UA=1/RU=0,len(UA)=825 len(RU)=833,https://labresta.com.ua/shafa-dlia-dozrivannia-everlasting-stg-green-meat-700-inox-ac9500/
2204154395,descr_full,strong: UA=1/RU=0,len(UA)=881 len(RU)=975,https://labresta.com.ua/shafa-dlia-vyna-sirman-colli-orientali/
2227197573,descr_full,font: UA=2/RU=0,len(UA)=789 len(RU)=796,https://labresta.com.ua/shafa-kholodylna-dlia-vyna-tecfrigo-sommelier-481/
2037165266,descr_full,strong: UA=0/RU=1,len(UA)=378 len(RU)=382,https://labresta.com.ua/shafa-barna-frosty-fbb293f/
2037360967,descr_full,strong: UA=1/RU=2,len(UA)=352 len(RU)=342,https://labresta.com.ua/shafa-barna-frosty-fbb220hs/
2037368159,descr_full,strong: UA=1/RU=2,len(UA)=482 len(RU)=475,https://labresta.com.ua/shafa-barna-frosty-fbb150h/
2043425566,descr_full,font: UA=7/RU=0,len(UA)=661 len(RU)=648,https://labresta.com.ua/shafa-kholodylna-dlia-napoiv-frosty-jc-75/
2106851586,descr_full,li: UA=12/RU=11,len(UA)=593 len(RU)=584,https://labresta.com.ua/shafa-morozylna-frosty-fbd200ss/
1771823382,descr_full,br: UA=1/RU=0; h2: UA=0/RU=1,len(UA)=968 len(RU)=994,https://labresta.com.ua/shafa-kholodylna-whirlpool-adn-140b/
1775900988,descr_full,br: UA=1/RU=0; p: UA=1/RU=2,len(UA)=446 len(RU)=448,https://labresta.com.ua/shafa-morozylna-hata-df200s-s-s201/
2052041140,descr_full,li: UA=11/RU=10,len(UA)=467 len(RU)=433,https://labresta.com.ua/shafa-vitryna-kholodylna-frosty-rt235l-black/
1546890217,descr_full,h2: UA=0/RU=1; li: UA=5/RU=4; p: UA=0/RU=1,len(UA)=105 len(RU)=235,https://labresta.com.ua/shpryts-kovbasnyi-hurakan-hkn-isv5p-black/
2044205614,descr_full,h4: UA=0/RU=1; p: UA=3/RU=2,len(UA)=531 len(RU)=539,https://labresta.com.ua/shpryts-kovbasnyi-elektrychnyi-frosty-evs-15n/
1546893484,descr_full,h2: UA=0/RU=1; li: UA=5/RU=4; p: UA=0/RU=1,len(UA)=105 len(RU)=235,https://labresta.com.ua/shpryts-kovbasnyi-hurakan-hkn-isv5p-black/2458/
2331710660,descr_full,strong: UA=1/RU=0,len(UA)=731 len(RU)=771,https://labresta.com.ua/chafindish-elektrychnyi-saro-lorena/
2044238827,descr_full,br: UA=1/RU=0; li: UA=9/RU=10,len(UA)=852 len(RU)=884,https://labresta.com.ua/shaurma-elektrychna-frosty-dg-01/
2208389957,descr_full,li: UA=13/RU=14,len(UA)=600 len(RU)=608,https://labresta.com.ua/tsentryfuha-dlia-bilyzny-treidvest-mb-25-kh/
